po_id,supplier_id,contract_id,po_date,required_date,buyer_id,currency,status
PO001367,SUP0057,CON0039,2026-09-06,2026-10-16,BUY015,INR,Cancelled
PO001368,SUP0080,CON0147,2026-09-06,2026-10-04,BUY014,INR,Completed
PO001369,SUP0048,CON0031,2026-09-06,2026-10-14,BUY001,INR,Approved
PO001370,SUP0057,CON0039,2026-09-06,2026-09-27,BUY012,INR,Approved
PO001371,SUP0038,CON0044,2026-09-06,2026-10-15,BUY009,INR,Approved
PO001372,SUP0013,CON0018,2026-09-06,2026-09-20,BUY018,INR,Approved
PO001373,SUP0043,CON0110,2026-09-06,2026-09-25,BUY010,INR,Approved
PO001374,SUP0025,,2026-09-06,2026-10-21,BUY018,INR,Approved
PO001375,SUP0002,CON0045,2026-09-06,2026-10-02,BUY013,INR,Completed
PO001376,SUP0075,CON0098,2026-09-06,2026-09-13,BUY013,INR,Approved
PO001377,SUP0030,CON0063,2026-09-06,2026-09-26,BUY015,INR,Approved
PO001378,SUP0011,,2026-09-06,2026-10-03,BUY014,INR,Completed
PO001379,SUP0027,CON0081,2026-09-06,2026-10-11,BUY012,INR,Approved
PO001380,SUP0074,CON0113,2026-09-06,2026-09-21,BUY016,INR,Approved
PO001381,SUP0044,,2026-09-06,2026-09-27,BUY013,INR,Cancelled
PO001382,SUP0039,CON0066,2026-09-06,2026-10-03,BUY002,INR,Approved
PO001383,SUP0020,,2026-09-06,2026-10-04,BUY020,INR,Cancelled
PO001384,SUP0074,,2026-09-06,2026-10-08,BUY007,INR,Completed
PO001385,SUP0009,,2026-09-06,2026-10-17,BUY016,INR,Approved
PO001386,SUP0043,,2026-09-06,2026-10-19,BUY010,INR,Approved
PO001387,SUP0022,,2026-09-06,2026-09-19,BUY006,INR,Approved
PO001388,SUP0089,CON0029,2026-09-06,2026-10-21,BUY007,INR,Approved
PO001389,SUP0050,CON0014,2026-09-06,2026-10-01,BUY017,INR,Approved
PO001390,SUP0059,CON0019,2026-09-06,2026-09-16,BUY006,INR,Approved
PO001391,SUP0053,CON0103,2026-09-06,2026-10-08,BUY005,INR,Cancelled
PO001392,SUP0054,CON0131,2026-09-06,2026-10-13,BUY007,INR,Approved
PO001393,SUP0027,CON0136,2026-09-06,2026-10-02,BUY006,INR,Cancelled
PO001394,SUP0074,CON0113,2026-09-06,2026-10-02,BUY009,INR,Approved
PO001395,SUP0001,CON0121,2026-09-06,2026-09-22,BUY020,INR,Approved
PO001396,SUP0068,,2026-09-06,2026-10-04,BUY016,INR,Completed
PO001397,SUP0060,CON0001,2026-09-06,2026-10-19,BUY010,INR,Completed
PO001398,SUP0045,CON0115,2026-09-06,2026-10-02,BUY014,INR,Approved
PO001399,SUP0023,CON0087,2026-09-06,2026-10-10,BUY019,INR,Approved
PO001400,SUP0051,CON0022,2026-09-06,2026-09-15,BUY009,INR,Cancelled
PO001401,SUP0038,CON0044,2026-09-06,2026-09-17,BUY016,INR,Completed
PO001402,SUP0098,CON0116,2026-09-06,2026-10-18,BUY003,INR,Approved
PO001403,SUP0065,CON0055,2026-09-06,2026-10-03,BUY009,INR,Approved
PO001404,SUP0065,CON0055,2026-09-06,2026-09-15,BUY015,INR,Completed
PO001405,SUP0044,,2026-09-06,2026-10-08,BUY013,INR,Approved
PO001406,SUP0002,CON0045,2026-09-06,2026-09-29,BUY011,INR,Completed
PO001407,SUP0063,CON0010,2026-09-06,2026-10-12,BUY015,INR,Approved
PO001408,SUP0061,,2026-09-06,2026-09-30,BUY006,INR,Approved
PO001409,SUP0078,CON0047,2026-09-06,2026-09-19,BUY018,INR,Completed
PO001410,SUP0022,,2026-09-06,2026-09-17,BUY001,INR,Approved
PO001411,SUP0020,,2026-09-06,2026-10-11,BUY007,INR,Approved
PO001412,SUP0087,CON0038,2026-09-06,2026-10-17,BUY017,INR,Approved
PO001413,SUP0050,CON0005,2026-09-06,2026-10-02,BUY002,INR,Completed
PO001414,SUP0099,,2026-09-06,2026-09-25,BUY012,INR,Approved
PO001415,SUP0026,,2026-09-06,2026-09-18,BUY001,INR,Approved
PO001416,SUP0044,,2026-09-06,2026-09-25,BUY003,INR,Approved
PO001417,SUP0013,CON0018,2026-09-06,2026-09-23,BUY014,INR,Cancelled
PO001418,SUP0014,CON0042,2026-09-06,2026-10-03,BUY020,INR,Approved
PO001419,SUP0070,,2026-09-06,2026-10-08,BUY004,INR,Approved
PO001420,SUP0028,CON0102,2026-09-06,2026-09-19,BUY001,INR,Completed
PO001421,SUP0084,CON0020,2026-09-06,2026-10-03,BUY015,INR,Approved
PO001422,SUP0009,,2026-09-06,2026-09-30,BUY012,INR,Approved
PO001423,SUP0009,,2026-09-06,2026-09-26,BUY020,INR,Completed
PO001424,SUP0014,,2026-09-06,2026-10-17,BUY019,INR,Approved
PO001425,SUP0033,CON0084,2026-09-06,2026-09-19,BUY005,INR,Approved
PO001426,SUP0023,,2026-09-06,2026-10-03,BUY016,INR,Approved
PO001427,SUP0043,CON0110,2026-09-06,2026-09-14,BUY013,INR,Cancelled
PO001428,SUP0082,CON0145,2026-09-06,2026-09-27,BUY001,INR,Approved
PO001429,SUP0003,,2026-09-06,2026-09-20,BUY014,INR,Approved
PO001430,SUP0080,CON0147,2026-09-06,2026-09-18,BUY016,INR,Approved
PO001431,SUP0026,,2026-09-06,2026-09-22,BUY002,INR,Approved
PO001432,SUP0093,,2026-09-06,2026-10-21,BUY015,INR,Approved
PO001433,SUP0018,CON0069,2026-09-06,2026-09-30,BUY017,INR,Completed
PO001434,SUP0083,,2026-09-06,2026-10-01,BUY008,INR,Approved
PO001435,SUP0044,,2026-09-06,2026-09-28,BUY002,INR,Approved
PO001436,SUP0088,CON0106,2026-09-06,2026-09-27,BUY017,INR,Approved
PO001437,SUP0024,CON0033,2026-09-06,2026-10-11,BUY016,INR,Approved
PO001438,SUP0025,CON0048,2026-09-06,2026-09-16,BUY007,INR,Approved
PO001439,SUP0012,CON0027,2026-09-06,2026-09-24,BUY008,INR,Cancelled
PO001440,SUP0011,CON0127,2026-09-06,2026-10-10,BUY006,INR,Approved
PO001441,SUP0032,CON0004,2026-09-06,2026-10-10,BUY010,INR,Approved
PO001442,SUP0074,,2026-09-06,2026-10-11,BUY007,INR,Approved
PO001443,SUP0062,,2026-09-06,2026-09-18,BUY012,INR,Completed
PO001444,SUP0049,,2026-09-06,2026-09-23,BUY014,INR,Cancelled
PO001445,SUP0079,,2026-09-06,2026-10-10,BUY016,INR,Approved
PO001446,SUP0098,CON0012,2026-09-06,2026-10-07,BUY010,INR,Cancelled
PO001447,SUP0069,CON0023,2026-09-06,2026-09-22,BUY009,INR,Completed
PO001448,SUP0060,CON0057,2026-09-06,2026-10-02,BUY018,INR,Cancelled
PO001449,SUP0062,CON0056,2026-09-06,2026-09-17,BUY007,INR,Approved
PO001450,SUP0025,CON0077,2026-09-06,2026-09-13,BUY016,INR,Completed
PO001451,SUP0054,,2026-09-06,2026-10-08,BUY012,INR,Completed
PO001452,SUP0063,CON0010,2026-09-06,2026-10-02,BUY014,INR,Approved
PO001453,SUP0016,,2026-09-06,2026-10-07,BUY006,INR,Approved
PO001454,SUP0098,,2026-09-06,2026-10-10,BUY012,INR,Cancelled
PO001455,SUP0091,CON0028,2026-09-06,2026-10-14,BUY002,INR,Completed
PO001456,SUP0055,CON0117,2026-09-06,2026-09-28,BUY012,INR,Approved
PO001457,SUP0090,CON0101,2026-09-06,2026-09-22,BUY005,INR,Approved
PO001458,SUP0032,CON0004,2026-09-06,2026-10-21,BUY001,INR,Approved
PO001459,SUP0099,CON0007,2026-09-06,2026-09-18,BUY013,INR,Cancelled
PO001460,SUP0011,,2026-09-06,2026-10-16,BUY014,INR,Approved
PO001461,SUP0055,CON0144,2026-09-06,2026-09-29,BUY018,INR,Completed
PO001462,SUP0076,CON0149,2026-09-06,2026-10-02,BUY004,INR,Cancelled
PO001463,SUP0100,,2026-09-06,2026-10-05,BUY009,INR,Approved
PO001464,SUP0096,CON0006,2026-09-06,2026-10-08,BUY006,INR,Completed
PO001465,SUP0001,CON0121,2026-09-06,2026-09-19,BUY017,INR,Completed
PO001466,SUP0084,CON0020,2026-09-06,2026-10-01,BUY006,INR,Approved
PO001467,SUP0024,CON0033,2026-09-06,2026-09-21,BUY017,INR,Approved
PO001468,SUP0058,,2026-09-06,2026-10-19,BUY006,INR,Approved
PO001469,SUP0008,,2026-09-06,2026-09-24,BUY007,INR,Approved
PO001470,SUP0053,CON0103,2026-09-06,2026-10-11,BUY006,INR,Approved
PO001471,SUP0038,CON0044,2026-09-06,2026-09-18,BUY003,INR,Approved
PO001472,SUP0004,CON0085,2026-09-06,2026-10-20,BUY004,INR,Approved
PO001473,SUP0008,,2026-09-06,2026-09-30,BUY001,INR,Cancelled
PO001474,SUP0006,CON0067,2026-09-06,2026-09-19,BUY013,INR,Cancelled
PO001475,SUP0067,,2026-09-06,2026-09-30,BUY016,INR,Approved
PO001476,SUP0078,CON0047,2026-09-06,2026-10-10,BUY011,INR,Approved
PO001477,SUP0047,,2026-09-06,2026-10-08,BUY002,INR,Approved
PO001478,SUP0043,CON0110,2026-09-06,2026-09-19,BUY005,INR,Approved
PO001479,SUP0078,,2026-09-06,2026-09-20,BUY009,INR,Approved
PO001480,SUP0048,CON0031,2026-09-06,2026-10-11,BUY017,INR,Completed
PO001481,SUP0085,CON0114,2026-09-06,2026-09-25,BUY001,INR,Approved
PO001482,SUP0006,CON0067,2026-09-06,2026-10-03,BUY020,INR,Completed
PO001483,SUP0052,CON0146,2026-09-06,2026-09-18,BUY004,INR,Completed
PO001484,SUP0038,CON0044,2026-09-06,2026-10-21,BUY017,INR,Cancelled
PO001485,SUP0092,CON0024,2026-09-06,2026-10-15,BUY003,INR,Approved
PO001486,SUP0087,,2026-09-06,2026-10-18,BUY015,INR,Approved
PO001487,SUP0058,,2026-09-06,2026-09-20,BUY018,INR,Approved
PO001488,SUP0032,CON0004,2026-09-06,2026-09-26,BUY004,INR,Completed
PO001489,SUP0092,CON0024,2026-09-06,2026-09-14,BUY013,INR,Approved
PO001490,SUP0029,,2026-09-06,2026-09-29,BUY004,INR,Approved
PO001491,SUP0069,CON0140,2026-09-06,2026-10-14,BUY011,INR,Approved
PO001492,SUP0074,CON0113,2026-09-06,2026-10-21,BUY013,INR,Completed
PO001493,SUP0084,,2026-09-06,2026-10-18,BUY014,INR,Approved
PO001494,SUP0029,,2026-09-06,2026-09-29,BUY003,INR,Approved
PO001495,SUP0012,CON0027,2026-09-06,2026-10-04,BUY004,INR,Cancelled
PO001496,SUP0048,,2026-09-06,2026-09-21,BUY013,INR,Cancelled
PO001497,SUP0095,CON0142,2026-09-06,2026-09-13,BUY018,INR,Approved
PO001498,SUP0050,CON0014,2026-09-06,2026-10-10,BUY005,INR,Cancelled
PO001499,SUP0085,CON0016,2026-09-06,2026-10-21,BUY013,INR,Approved
PO001500,SUP0069,CON0060,2026-09-06,2026-10-12,BUY008,INR,Completed
PO001501,SUP0088,CON0106,2026-09-06,2026-10-12,BUY005,INR,Approved
PO001502,SUP0077,CON0099,2026-09-06,2026-10-03,BUY009,INR,Cancelled
PO001503,SUP0062,CON0056,2026-09-06,2026-09-26,BUY002,INR,Approved
PO001504,SUP0020,,2026-09-06,2026-09-26,BUY008,INR,Approved
PO001505,SUP0100,,2026-09-06,2026-09-24,BUY013,INR,Approved
PO001506,SUP0085,,2026-09-06,2026-09-23,BUY018,INR,Completed
PO001507,SUP0044,,2026-09-06,2026-10-10,BUY012,INR,Completed
PO001508,SUP0051,CON0135,2026-09-06,2026-09-17,BUY010,INR,Approved
PO001509,SUP0090,CON0101,2026-09-06,2026-10-18,BUY011,INR,Cancelled
PO001510,SUP0007,CON0079,2026-09-06,2026-10-02,BUY019,INR,Approved
PO001511,SUP0057,CON0039,2026-09-06,2026-10-13,BUY007,INR,Approved
PO001512,SUP0096,CON0006,2026-09-06,2026-09-25,BUY012,INR,Cancelled
PO001513,SUP0014,CON0091,2026-09-06,2026-09-22,BUY006,INR,Approved
PO001514,SUP0013,,2026-09-06,2026-10-05,BUY006,INR,Approved
PO001515,SUP0016,CON0138,2026-09-06,2026-10-15,BUY005,INR,Completed
PO001516,SUP0032,CON0004,2026-09-06,2026-09-15,BUY016,INR,Approved
PO001517,SUP0089,,2026-09-06,2026-10-21,BUY013,INR,Approved
PO001518,SUP0100,,2026-09-06,2026-10-12,BUY013,INR,Approved
PO001519,SUP0081,,2026-09-06,2026-10-11,BUY004,INR,Approved
PO001520,SUP0011,CON0129,2026-09-06,2026-09-20,BUY017,INR,Approved
PO001521,SUP0003,,2026-09-06,2026-10-20,BUY019,INR,Completed
PO001522,SUP0036,,2026-09-06,2026-09-19,BUY006,INR,Completed
PO001523,SUP0062,CON0011,2026-09-06,2026-10-10,BUY004,INR,Approved
PO001524,SUP0009,,2026-09-06,2026-10-17,BUY001,INR,Completed
PO001525,SUP0072,,2026-09-06,2026-10-17,BUY017,INR,Completed
PO001526,SUP0009,,2026-09-06,2026-10-16,BUY018,INR,Approved
PO001527,SUP0097,,2026-09-06,2026-09-26,BUY004,INR,Approved
PO001528,SUP0077,CON0112,2026-09-06,2026-09-24,BUY011,INR,Approved
PO001529,SUP0006,CON0067,2026-09-06,2026-09-21,BUY003,INR,Cancelled
PO001530,SUP0033,CON0037,2026-09-06,2026-09-15,BUY017,INR,Approved
PO001531,SUP0047,,2026-09-06,2026-10-17,BUY001,INR,Approved
PO001532,SUP0039,,2026-09-06,2026-09-15,BUY017,INR,Approved
PO001533,SUP0085,CON0122,2026-09-06,2026-10-17,BUY016,INR,Approved
PO001534,SUP0067,,2026-09-06,2026-10-05,BUY017,INR,Approved
PO001535,SUP0089,CON0029,2026-09-06,2026-09-19,BUY008,INR,Approved
PO001536,SUP0025,CON0048,2026-09-06,2026-09-22,BUY005,INR,Cancelled
PO001537,SUP0071,,2026-09-06,2026-09-26,BUY009,INR,Approved
PO001538,SUP0094,,2026-09-06,2026-10-10,BUY009,INR,Approved
PO001539,SUP0049,,2026-09-06,2026-09-23,BUY003,INR,Approved
PO001540,SUP0087,,2026-09-06,2026-10-10,BUY005,INR,Cancelled
PO001541,SUP0027,CON0136,2026-09-06,2026-09-17,BUY007,INR,Approved
PO001542,SUP0073,CON0080,2026-09-06,2026-10-15,BUY005,INR,Approved
PO001543,SUP0056,CON0139,2026-09-06,2026-10-07,BUY003,INR,Approved
PO001544,SUP0016,CON0138,2026-09-06,2026-10-17,BUY003,INR,Approved
PO001545,SUP0082,CON0062,2026-09-06,2026-09-18,BUY009,INR,Approved
PO001546,SUP0029,,2026-09-06,2026-09-30,BUY013,INR,Approved
PO001547,SUP0049,,2026-09-06,2026-09-19,BUY004,INR,Approved
PO001548,SUP0068,CON0124,2026-09-06,2026-10-02,BUY004,INR,Cancelled
PO001549,SUP0045,,2026-09-06,2026-10-19,BUY018,INR,Approved
PO001550,SUP0078,,2026-09-06,2026-09-19,BUY006,INR,Approved
PO001551,SUP0097,CON0128,2026-09-06,2026-10-07,BUY016,INR,Cancelled
PO001552,SUP0017,CON0052,2026-09-06,2026-09-29,BUY005,INR,Approved
PO001553,SUP0049,,2026-09-06,2026-10-19,BUY002,INR,Approved
PO001554,SUP0091,CON0028,2026-09-06,2026-09-28,BUY015,INR,Approved
PO001555,SUP0057,,2026-09-06,2026-10-05,BUY017,INR,Approved
PO001556,SUP0036,CON0073,2026-09-06,2026-10-10,BUY010,INR,Approved
PO001557,SUP0040,,2026-09-06,2026-10-09,BUY003,INR,Approved
PO001558,SUP0010,,2026-09-06,2026-09-28,BUY006,INR,Cancelled
PO001559,SUP0008,CON0109,2026-09-06,2026-09-18,BUY001,INR,Completed
PO001560,SUP0087,,2026-09-06,2026-10-15,BUY005,INR,Completed
PO001561,SUP0064,,2026-09-06,2026-10-15,BUY018,INR,Approved
PO001562,SUP0052,CON0094,2026-09-06,2026-09-13,BUY014,INR,Cancelled
PO001563,SUP0096,CON0108,2026-09-06,2026-10-05,BUY017,INR,Cancelled
PO001564,SUP0006,CON0067,2026-09-06,2026-10-21,BUY017,INR,Approved
PO001565,SUP0023,CON0087,2026-09-06,2026-09-17,BUY017,INR,Approved
PO001566,SUP0007,CON0079,2026-09-06,2026-10-10,BUY012,INR,Approved
PO001567,SUP0044,,2026-09-06,2026-09-28,BUY004,INR,Approved
PO001568,SUP0039,CON0009,2026-09-06,2026-10-13,BUY001,INR,Cancelled
PO001569,SUP0051,,2026-09-06,2026-09-26,BUY017,INR,Approved
PO001570,SUP0060,CON0001,2026-09-06,2026-10-14,BUY020,INR,Completed
PO001571,SUP0043,CON0082,2026-09-06,2026-10-02,BUY012,INR,Approved
PO001572,SUP0052,CON0146,2026-09-06,2026-10-05,BUY016,INR,Approved
PO001573,SUP0011,CON0107,2026-09-06,2026-10-16,BUY014,INR,Approved
PO001574,SUP0063,CON0010,2026-09-06,2026-09-13,BUY008,INR,Completed
PO001575,SUP0051,CON0135,2026-09-06,2026-10-06,BUY006,INR,Cancelled
PO001576,SUP0035,,2026-09-06,2026-09-19,BUY015,INR,Approved
PO001577,SUP0018,CON0069,2026-09-06,2026-10-05,BUY012,INR,Approved
PO001578,SUP0015,CON0068,2026-09-06,2026-09-25,BUY013,INR,Completed
PO001579,SUP0096,,2026-09-06,2026-10-04,BUY006,INR,Approved
PO001580,SUP0062,CON0056,2026-09-06,2026-09-30,BUY018,INR,Completed
PO001581,SUP0088,CON0106,2026-09-06,2026-09-21,BUY017,INR,Completed
PO001582,SUP0017,,2026-09-06,2026-09-20,BUY001,INR,Approved
PO001583,SUP0020,,2026-09-06,2026-10-05,BUY008,INR,Approved
PO001584,SUP0087,CON0038,2026-09-06,2026-10-04,BUY014,INR,Completed
PO001585,SUP0038,CON0044,2026-09-06,2026-10-01,BUY008,INR,Cancelled
PO001586,SUP0020,,2026-09-06,2026-10-15,BUY009,INR,Approved
PO001587,SUP0034,CON0021,2026-09-06,2026-09-28,BUY007,INR,Completed
PO001588,SUP0091,CON0028,2026-09-06,2026-09-19,BUY007,INR,Cancelled
PO001589,SUP0081,,2026-09-06,2026-09-22,BUY005,INR,Completed
PO001590,SUP0005,,2026-09-06,2026-09-30,BUY005,INR,Completed
PO001591,SUP0003,,2026-09-06,2026-09-25,BUY002,INR,Completed
PO001592,SUP0053,CON0103,2026-09-06,2026-10-16,BUY008,INR,Approved
PO001593,SUP0055,CON0130,2026-09-06,2026-10-13,BUY002,INR,Approved
PO001594,SUP0015,CON0132,2026-09-06,2026-09-30,BUY014,INR,Approved
PO001595,SUP0041,CON0015,2026-09-06,2026-09-16,BUY002,INR,Approved
PO001596,SUP0028,CON0102,2026-09-06,2026-10-01,BUY014,INR,Approved
PO001597,SUP0033,CON0084,2026-09-06,2026-10-14,BUY004,INR,Approved
PO001598,SUP0086,CON0111,2026-09-06,2026-09-13,BUY011,INR,Approved
PO001599,SUP0095,CON0142,2026-09-06,2026-10-06,BUY017,INR,Cancelled
PO001600,SUP0048,CON0031,2026-09-06,2026-09-28,BUY019,INR,Completed
PO001601,SUP0012,CON0027,2026-09-06,2026-09-19,BUY002,INR,Cancelled
PO001602,SUP0084,CON0020,2026-09-06,2026-09-25,BUY004,INR,Approved
PO001603,SUP0070,,2026-09-06,2026-10-04,BUY016,INR,Approved
PO001604,SUP0069,CON0023,2026-09-06,2026-09-22,BUY014,INR,Cancelled
PO001605,SUP0092,,2026-09-06,2026-09-29,BUY018,INR,Approved
PO001606,SUP0047,,2026-09-06,2026-10-11,BUY004,INR,Completed
PO001607,SUP0009,,2026-09-06,2026-10-13,BUY017,INR,Approved
PO001608,SUP0022,,2026-09-06,2026-10-21,BUY005,INR,Approved
PO001609,SUP0006,CON0067,2026-09-06,2026-10-19,BUY013,INR,Completed
PO001610,SUP0088,,2026-09-06,2026-10-17,BUY003,INR,Approved
PO001611,SUP0057,CON0074,2026-09-06,2026-10-15,BUY013,INR,Cancelled
PO001612,SUP0035,CON0003,2026-09-06,2026-09-26,BUY019,INR,Approved
PO001613,SUP0076,,2026-09-06,2026-09-13,BUY017,INR,Completed
PO001614,SUP0065,CON0055,2026-09-06,2026-10-16,BUY010,INR,Approved
PO001615,SUP0071,,2026-09-06,2026-09-20,BUY002,INR,Cancelled
PO001616,SUP0031,CON0035,2026-09-06,2026-10-01,BUY009,INR,Approved
PO001617,SUP0035,CON0003,2026-09-06,2026-09-16,BUY007,INR,Cancelled
PO001618,SUP0015,CON0132,2026-09-06,2026-09-13,BUY011,INR,Approved
PO001619,SUP0091,CON0028,2026-09-06,2026-10-18,BUY014,INR,Cancelled
PO001620,SUP0038,,2026-09-06,2026-10-03,BUY001,INR,Approved
PO001621,SUP0029,,2026-09-06,2026-09-30,BUY001,INR,Cancelled
PO001622,SUP0085,CON0119,2026-09-06,2026-10-20,BUY009,INR,Cancelled
PO001623,SUP0071,,2026-09-06,2026-09-26,BUY008,INR,Approved
PO001624,SUP0035,CON0008,2026-09-06,2026-09-26,BUY005,INR,Completed
PO001625,SUP0030,CON0063,2026-09-06,2026-10-10,BUY003,INR,Completed
PO001626,SUP0024,CON0033,2026-09-06,2026-10-12,BUY007,INR,Cancelled
PO001627,SUP0063,CON0010,2026-09-06,2026-09-24,BUY010,INR,Approved
PO001628,SUP0023,CON0087,2026-09-06,2026-10-08,BUY003,INR,Approved
PO001629,SUP0010,,2026-09-06,2026-10-10,BUY013,INR,Approved
PO001630,SUP0093,,2026-09-06,2026-10-16,BUY001,INR,Cancelled
PO001631,SUP0013,CON0018,2026-09-06,2026-10-07,BUY001,INR,Approved
PO001632,SUP0017,,2026-09-06,2026-09-28,BUY009,INR,Approved
PO001633,SUP0081,,2026-09-06,2026-10-21,BUY001,INR,Approved
PO001634,SUP0070,,2026-09-06,2026-10-04,BUY003,INR,Approved
PO001635,SUP0018,,2026-09-06,2026-10-13,BUY015,INR,Approved
PO001636,SUP0040,CON0126,2026-09-06,2026-10-04,BUY002,INR,Cancelled
PO001637,SUP0089,CON0029,2026-09-06,2026-09-30,BUY001,INR,Approved
PO001638,SUP0014,CON0091,2026-09-06,2026-10-17,BUY005,INR,Approved
PO001639,SUP0029,,2026-09-06,2026-09-14,BUY013,INR,Approved
PO001640,SUP0046,CON0076,2026-09-06,2026-10-01,BUY004,INR,Completed
PO001641,SUP0022,,2026-09-06,2026-09-20,BUY010,INR,Approved
PO001642,SUP0010,,2026-09-06,2026-10-04,BUY003,INR,Approved
PO001643,SUP0078,CON0047,2026-09-06,2026-09-22,BUY020,INR,Approved
PO001644,SUP0087,CON0061,2026-09-06,2026-10-10,BUY020,INR,Approved
PO001645,SUP0045,CON0115,2026-09-06,2026-09-19,BUY012,INR,Approved
PO001646,SUP0092,,2026-09-06,2026-09-17,BUY005,INR,Approved
PO001647,SUP0041,CON0105,2026-09-06,2026-09-22,BUY003,INR,Approved
PO001648,SUP0074,,2026-09-06,2026-10-10,BUY009,INR,Approved
PO001649,SUP0012,,2026-09-06,2026-10-03,BUY006,INR,Completed
PO001650,SUP0046,CON0076,2026-09-06,2026-10-03,BUY014,INR,Cancelled
PO001651,SUP0082,CON0145,2026-09-06,2026-10-04,BUY008,INR,Completed
PO001652,SUP0054,CON0131,2026-09-06,2026-10-18,BUY018,INR,Cancelled
PO001653,SUP0030,CON0063,2026-09-06,2026-10-07,BUY017,INR,Cancelled
PO001654,SUP0100,CON0090,2026-09-06,2026-09-27,BUY012,INR,Approved
PO001655,SUP0027,CON0136,2026-09-06,2026-09-14,BUY005,INR,Approved
PO001656,SUP0008,CON0109,2026-09-06,2026-10-05,BUY010,INR,Completed
PO001657,SUP0019,,2026-09-06,2026-10-18,BUY014,INR,Approved
PO001658,SUP0027,CON0081,2026-09-06,2026-09-27,BUY004,INR,Approved
PO001659,SUP0049,,2026-09-06,2026-09-14,BUY014,INR,Approved
PO001660,SUP0007,CON0079,2026-09-06,2026-09-19,BUY016,INR,Cancelled
PO001661,SUP0021,,2026-09-06,2026-09-14,BUY005,INR,Approved
PO001662,SUP0032,CON0004,2026-09-06,2026-09-17,BUY005,INR,Approved
PO001663,SUP0061,,2026-09-06,2026-09-21,BUY010,INR,Completed
PO001664,SUP0053,CON0103,2026-09-06,2026-10-04,BUY010,INR,Approved
PO001665,SUP0020,,2026-09-06,2026-09-16,BUY002,INR,Cancelled
PO001666,SUP0097,CON0049,2026-09-06,2026-09-24,BUY013,INR,Completed
PO001667,SUP0088,CON0106,2026-09-06,2026-10-12,BUY019,INR,Cancelled
PO001668,SUP0040,CON0126,2026-09-06,2026-09-27,BUY009,INR,Approved
PO001669,SUP0067,,2026-09-06,2026-10-07,BUY005,INR,Approved
PO001670,SUP0052,CON0094,2026-09-06,2026-09-16,BUY018,INR,Cancelled
PO001671,SUP0010,,2026-09-06,2026-10-12,BUY013,INR,Completed
PO001672,SUP0022,,2026-09-06,2026-09-16,BUY014,INR,Approved
PO001673,SUP0035,CON0008,2026-09-06,2026-09-19,BUY020,INR,Approved
PO001674,SUP0004,CON0085,2026-09-06,2026-09-28,BUY003,INR,Approved
PO001675,SUP0077,,2026-09-06,2026-09-13,BUY010,INR,Approved
PO001676,SUP0071,,2026-09-06,2026-09-25,BUY002,INR,Approved
PO001677,SUP0035,,2026-09-06,2026-09-18,BUY019,INR,Approved
PO001678,SUP0073,CON0080,2026-09-06,2026-10-13,BUY003,INR,Approved
PO001679,SUP0002,,2026-09-06,2026-10-05,BUY013,INR,Cancelled
PO001680,SUP0025,,2026-09-06,2026-10-03,BUY012,INR,Approved
PO001681,SUP0090,CON0101,2026-09-06,2026-09-19,BUY017,INR,Approved
PO001682,SUP0004,,2026-09-06,2026-10-20,BUY016,INR,Cancelled
PO001683,SUP0005,CON0051,2026-09-06,2026-10-01,BUY003,INR,Approved
PO001684,SUP0092,,2026-09-06,2026-09-27,BUY005,INR,Approved
PO001685,SUP0065,,2026-09-06,2026-10-16,BUY020,INR,Cancelled
PO001686,SUP0099,CON0007,2026-09-06,2026-10-04,BUY011,INR,Approved
PO001687,SUP0047,,2026-09-06,2026-10-10,BUY013,INR,Approved
PO001688,SUP0027,CON0081,2026-09-06,2026-10-21,BUY019,INR,Completed
PO001689,SUP0013,CON0072,2026-09-06,2026-09-13,BUY018,INR,Approved
PO001690,SUP0064,,2026-09-06,2026-09-19,BUY006,INR,Approved
PO001691,SUP0021,,2026-09-06,2026-09-17,BUY012,INR,Approved
PO001692,SUP0012,CON0059,2026-09-06,2026-09-17,BUY009,INR,Completed
PO001693,SUP0033,CON0037,2026-09-06,2026-10-11,BUY004,INR,Cancelled
PO001694,SUP0063,CON0010,2026-09-06,2026-09-15,BUY013,INR,Completed
PO001695,SUP0080,CON0147,2026-09-06,2026-09-21,BUY012,INR,Approved
PO001696,SUP0088,CON0106,2026-09-06,2026-10-09,BUY002,INR,Cancelled
PO001697,SUP0083,CON0050,2026-09-06,2026-09-16,BUY018,INR,Approved
PO001698,SUP0020,,2026-09-06,2026-09-19,BUY006,INR,Cancelled
PO001699,SUP0052,CON0146,2026-09-06,2026-09-17,BUY003,INR,Approved
PO001700,SUP0060,CON0057,2026-09-06,2026-10-12,BUY004,INR,Approved
PO001701,SUP0024,,2026-09-06,2026-09-19,BUY013,INR,Completed
PO001702,SUP0026,,2026-09-06,2026-10-08,BUY011,INR,Approved
PO001703,SUP0078,CON0047,2026-09-06,2026-10-14,BUY004,INR,Approved
PO001704,SUP0059,CON0143,2026-09-06,2026-09-15,BUY005,INR,Approved
PO001705,SUP0041,CON0105,2026-09-06,2026-10-19,BUY002,INR,Approved
PO001706,SUP0056,CON0139,2026-09-06,2026-10-13,BUY001,INR,Completed
PO001707,SUP0035,CON0003,2026-09-06,2026-09-29,BUY005,INR,Approved
PO001708,SUP0036,CON0083,2026-09-06,2026-10-08,BUY014,INR,Cancelled
